x,y
0,44.2437078870796
0,41.8547575458582
0,37.62636863101976
0,39.31064258702098
0,48.07973198804934
0,52.75164921657459
0,30.790855009969956
0,41.069113530694736
0,40.276540352589166
0,41.432199824930834
0,34.15686042611403
0,37.82005151578909
0,56.69679768425224
0,35.01511142320807
0,40.8063955161184
0,40.47200006583052
0,38.45568161532416
0,34.69672087302359
0,40.095810913240015
0,28.879106083994483
0,41.16161220723044
0,35.307177865695294
0,42.905610510286685
0,52.073332736800644
0,40.185829959047034
0,40.675134873579765
0,40.367353609776494
0,37.590273208275676
0,38.16127298153122
0,42.459111025577734
0,41.44945664568211
0,44.17909773489099
0,47.49966027186524
0,38.364315650808926
0,44.38756824842265
0,40.311499885645006
0,32.40497810326677
0,38.72154736921534
0,46.83265009120363
0,47.98456071210771
0,41.20774571192579
0,42.49426894130204
0,42.677266935927875
0,46.62961554388938
0,41.639395800138836
0,41.58733742413294
0,49.78304315321709
0,44.42789482084184
0,45.832713211461
0,33.775381146536695
0,31.78665288877499
0,37.94018804317608
0,34.72735969389863
0,40.857890425031776
0,37.20517276425446
0,36.725433651589064
0,40.22251922543049
0,47.065260826881975
0,43.1522401499231
0,39.21371848193821
0,34.416434198378546
0,37.490664753576795
0,53.107319106657876
0,40.90394436779729
0,40.17460392352211
0,36.76081087565647
0,42.42663443721782
0,43.513579325355366
0,33.93142436434604
0,33.5113132853455
0,43.39256357434425
0,44.75981251731235
0,38.25566854516593
0,37.22645290407978
0,39.500207338361705
0,38.766942581164756
0,43.12582014759178
0,38.04739317506227
0,46.832134887026065
0,34.11085600643914
0,43.32647196583433
0,38.328281034391765
0,27.35027899377939
0,35.21415082400592
0,39.1848277104692
0,48.852943445473024
0,41.09718970038805
0,40.80936820773916
0,41.71497496385637
0,37.91735671774126
0,41.31473712359171
0,35.845595292497805
0,34.22840945894559
0,36.69851865786614
0,41.27870197126883
0,34.87401601936091
0,40.50418362393561
0,39.909574213210576
0,48.89609151596973
0,47.38441987111356
0,34.84898886935957
0,42.401287915969576
0,35.984982700491585
0,41.895279180966476
0,39.22035023777081
0,36.92852204121439
0,41.353288867452754
0,41.39485372726912
0,45.73616002872028
0,42.51271920259228
0,28.467745512662628
0,46.76100490193228
0,38.15378296355101
0,33.464043502366735
0,38.60223134603651
0,30.26895857462852
0,36.13200946645761
0,36.76964058921503
0,37.482045501771644
0,45.11191542828014
0,44.35801357090032
0,37.638225991608856
0,42.724822374481924
0,33.206836484598135
0,35.93526344613097
0,43.928619744249104
0,38.64034184851114
